StartTime,Direction,TalkingDuration,Answered,CallType,CallID,Status,To
2026-05-01T08:11:08.078702+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-01T08:11:08.108192+07:00,Inbound,PT7.925523S,True,Digital Receptionist,1,Answered,8441
2026-05-01T10:04:31.450942+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-01T10:04:31.553331+07:00,Inbound,PT15.164285S,True,Digital Receptionist,1,Answered,8441
2026-05-01T11:13:41.762524+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-01T11:13:41.841013+07:00,Inbound,PT15.222677S,True,Digital Receptionist,1,Answered,8441
2026-05-01T11:37:28.492773+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-01T11:37:28.595733+07:00,Inbound,PT10.346222S,True,Digital Receptionist,1,Answered,8441
2026-05-01T13:22:19.413939+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-01T13:22:19.441002+07:00,Inbound,PT8.036641S,True,Digital Receptionist,1,Answered,8441
2026-05-01T13:37:07.968985+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-01T13:37:08.040366+07:00,Inbound,PT10.305907S,True,Digital Receptionist,1,Answered,8441
2026-05-01T15:32:01.301306+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-01T15:32:01.405082+07:00,Inbound,PT15.096322S,True,Digital Receptionist,1,Answered,8441
2026-05-01T18:12:56.042769+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-01T18:12:56.145847+07:00,Inbound,PT15.065649S,True,Digital Receptionist,1,Answered,8441
2026-05-01T18:20:19.427882+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-01T18:20:19.530131+07:00,Inbound,PT22.905261S,True,Digital Receptionist,1,Answered,8441
2026-05-01T18:43:27.738352+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-01T18:43:27.783436+07:00,Inbound,PT15.106858S,True,Digital Receptionist,1,Answered,8441
2026-05-01T18:46:26.542408+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-01T18:46:26.645304+07:00,Inbound,PT15.195482S,True,Digital Receptionist,1,Answered,8441
2026-05-01T21:52:02.226953+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-01T21:52:02.331495+07:00,Inbound,PT7.619039S,True,Digital Receptionist,1,Answered,8441
2026-05-02T09:09:57.161011+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-02T09:09:57.263222+07:00,Inbound,PT17.713971S,True,Digital Receptionist,1,Answered,8441
2026-05-02T10:45:46.517867+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-02T10:45:46.531929+07:00,Inbound,PT15.183462S,True,Digital Receptionist,1,Answered,8441
2026-05-02T11:10:15.923884+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-02T11:10:16.025941+07:00,Inbound,PT15.190984S,True,Digital Receptionist,1,Answered,8441
2026-05-02T11:24:56.832033+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-02T11:24:56.920403+07:00,Inbound,PT15.188173S,True,Digital Receptionist,1,Answered,8441
2026-05-02T12:58:31.983747+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-02T12:58:32.03013+07:00,Inbound,PT15.096773S,True,Digital Receptionist,1,Answered,8441
2026-05-02T13:31:55.099993+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-02T13:31:55.176465+07:00,Inbound,PT24.443066S,True,Digital Receptionist,1,Answered,8441
2026-05-02T14:56:15.415324+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-02T14:56:15.45648+07:00,Inbound,PT15.184927S,True,Digital Receptionist,1,Answered,8441
2026-05-02T15:01:36.419393+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-02T15:01:36.506328+07:00,Inbound,PT8.076498S,True,Digital Receptionist,1,Answered,8441
2026-05-02T15:13:21.908797+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-02T15:13:22.00771+07:00,Inbound,PT15.200105S,True,Digital Receptionist,1,Answered,8441
2026-05-02T15:14:48.791484+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-02T15:14:48.893321+07:00,Inbound,PT15.199658S,True,Digital Receptionist,1,Answered,8441
2026-05-02T16:59:06.645266+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-02T16:59:06.664291+07:00,Inbound,PT15.194892S,True,Digital Receptionist,1,Answered,8441
2026-05-02T18:38:54.68804+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-02T18:38:54.790421+07:00,Inbound,PT15.188111S,True,Digital Receptionist,1,Answered,8441
2026-05-03T11:49:44.65856+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-03T11:49:44.761448+07:00,Inbound,PT9.703396S,True,Digital Receptionist,1,Answered,8441
2026-05-03T12:26:20.653004+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-03T12:26:20.690633+07:00,Inbound,PT3.766945S,True,Digital Receptionist,1,Answered,8441
2026-05-03T12:32:22.686585+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-03T12:32:22.790226+07:00,Inbound,PT9.444585S,True,Digital Receptionist,1,Answered,8441
2026-05-03T17:30:25.710637+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-03T17:30:25.78406+07:00,Inbound,PT15.18409S,True,Digital Receptionist,1,Answered,8441
2026-05-03T21:36:43.780066+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-03T21:36:43.882161+07:00,Inbound,PT0.617157S,True,Digital Receptionist,1,Answered,8441
2026-05-04T09:00:39.05045+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T09:00:39.153797+07:00,Inbound,PT15.086759S,True,Digital Receptionist,1,Answered,8441
2026-05-04T09:07:46.434218+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T09:07:46.461194+07:00,Inbound,PT15.079524S,True,Digital Receptionist,1,Answered,8441
2026-05-04T09:08:26.018307+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T09:08:26.08326+07:00,Inbound,PT15.059092S,True,Digital Receptionist,1,Answered,8441
2026-05-04T09:09:55.11888+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T09:09:55.215803+07:00,Inbound,PT14.423495S,True,Digital Receptionist,1,Answered,8441
2026-05-04T09:17:44.645707+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T09:17:44.730157+07:00,Inbound,PT15.189607S,True,Digital Receptionist,1,Answered,8441
2026-05-04T09:59:31.726959+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T09:59:31.829216+07:00,Inbound,PT13.710909S,True,Digital Receptionist,1,Answered,8441
2026-05-04T11:00:31.925479+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T11:00:32.028742+07:00,Inbound,PT15.098617S,True,Digital Receptionist,1,Answered,8441
2026-05-04T11:05:15.188446+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T11:05:15.198737+07:00,Inbound,PT15.136476S,True,Digital Receptionist,1,Answered,8441
2026-05-04T11:34:48.142897+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T11:34:48.151401+07:00,Inbound,PT15.185641S,True,Digital Receptionist,1,Answered,8441
2026-05-04T11:36:10.295336+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T11:36:10.333623+07:00,Inbound,PT15.068506S,True,Digital Receptionist,1,Answered,8441
2026-05-04T11:38:49.885029+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T11:38:49.890881+07:00,Inbound,PT15.191823S,True,Digital Receptionist,1,Answered,8441
2026-05-04T11:39:25.783097+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T11:39:25.824921+07:00,Inbound,PT15.191185S,True,Digital Receptionist,1,Answered,8441
2026-05-04T11:41:26.962735+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T11:41:27.010719+07:00,Inbound,PT15.195082S,True,Digital Receptionist,1,Answered,8441
2026-05-04T13:17:20.842891+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T13:17:20.945085+07:00,Inbound,PT15.097909S,True,Digital Receptionist,1,Answered,8441
2026-05-04T13:20:29.211028+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T13:20:29.312982+07:00,Inbound,PT15.1051S,True,Digital Receptionist,1,Answered,8441
2026-05-04T14:21:19.655345+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T14:21:19.758361+07:00,Inbound,PT15.092414S,True,Digital Receptionist,1,Answered,8441
2026-05-04T14:41:44.649717+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T14:41:44.657361+07:00,Inbound,PT14.978459S,True,Digital Receptionist,1,Answered,8441
2026-05-04T15:06:16.781429+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T15:06:16.795225+07:00,Inbound,PT13.440383S,True,Digital Receptionist,1,Answered,8441
2026-05-04T16:47:33.61463+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T16:47:33.632609+07:00,Inbound,PT9.941331S,True,Digital Receptionist,1,Answered,8441
2026-05-04T17:53:24.857957+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T17:53:24.901494+07:00,Inbound,PT15.114916S,True,Digital Receptionist,1,Answered,8441
2026-05-04T18:11:25.236596+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T18:11:25.301095+07:00,Inbound,PT15.116154S,True,Digital Receptionist,1,Answered,8441
2026-05-04T23:26:43.678433+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-04T23:26:43.682294+07:00,Inbound,PT12.835079S,True,Digital Receptionist,1,Answered,8441
2026-05-05T08:30:10.471619+07:00,Internal,PT3.527494S,True,System,1,Answered,*30
2026-05-05T08:30:13.53346+07:00,Internal,PT3.543613S,True,System,1,Answered,*30
2026-05-05T08:31:17.095724+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-05T08:31:17.119575+07:00,Inbound,PT13.717883S,True,Digital Receptionist,1,Answered,8441
2026-05-05T08:48:53.451434+07:00,Internal,PT3.528603S,True,System,1,Answered,*30
2026-05-05T09:01:01.477306+07:00,Inbound,PT12.160232S,True,Digital Receptionist,1,Answered,8439
2026-05-05T09:01:13.839303+07:00,Inbound Queue,PT11.426091S,True,Queue,1,Waiting,8196
2026-05-05T09:01:14.487498+07:00,Inbound,PT4M0.286165S,True,Extension,1,Answered,0112
2026-05-05T09:04:58.881873+07:00,Inbound,PT11.874111S,True,Digital Receptionist,1,Answered,8439
2026-05-05T09:05:10.951832+07:00,Inbound Queue,PT2.966212S,True,Queue,1,Waiting,8196
2026-05-05T09:05:11.666992+07:00,Inbound,PT4M32.910966S,True,Extension,1,Answered,0113
2026-05-05T09:08:40.964773+07:00,Inbound,PT12.06654S,True,Digital Receptionist,1,Answered,8439
2026-05-05T09:08:53.231057+07:00,Inbound Queue,PT2.158787S,True,Queue,1,Waiting,8196
2026-05-05T09:08:53.444014+07:00,Inbound,PT5M5.059516S,True,Extension,1,Answered,0114
2026-05-05T09:24:48.646756+07:00,Inbound,PT12.024961S,True,Digital Receptionist,1,Answered,8439
2026-05-05T09:24:51.762481+07:00,Inbound,PT11.957141S,True,Digital Receptionist,1,Answered,8439
2026-05-05T09:25:00.711294+07:00,Inbound Queue,PT3.927881S,True,Queue,1,Waiting,8196
2026-05-05T09:25:01.4113+07:00,Inbound,PT4M47.221398S,True,Extension,1,Answered,0112
2026-05-05T09:25:03.851271+07:00,Inbound Queue,PT2.488659S,True,Queue,1,Waiting,8196
2026-05-05T09:25:04.452317+07:00,Inbound,PT5M55.643203S,True,Extension,1,Answered,0113
2026-05-05T09:25:04.627273+07:00,Inbound,PT12.067087S,True,Digital Receptionist,1,Answered,8439
2026-05-05T09:25:16.793748+07:00,Inbound Queue,PT2.116264S,True,Queue,1,Waiting,8196
2026-05-05T09:25:17.488998+07:00,Inbound,PT3M32.323562S,True,Extension,1,Answered,0114
2026-05-05T09:32:40.527476+07:00,Inbound,PT12.168562S,True,Digital Receptionist,1,Answered,8439
2026-05-05T09:32:52.891826+07:00,Inbound Queue,PT7.123709S,True,Queue,1,Waiting,8196
2026-05-05T09:32:53.657073+07:00,Inbound,PT4M26.22369S,True,Extension,1,Answered,0112
2026-05-05T09:37:18.977746+07:00,Inbound,PT12.126368S,True,Digital Receptionist,1,Answered,8439
2026-05-05T09:37:26.25054+07:00,Inbound Queue,PT13.286278S,True,Queue,1,Waiting,8048
2026-05-05T09:37:31.242365+07:00,Inbound Queue,PT2.900374S,True,Queue,1,Waiting,8196
2026-05-05T09:37:31.508796+07:00,Inbound,PT3M35.762496S,True,Extension,1,Answered,0113
2026-05-05T09:45:16.114297+07:00,Inbound,PT11.983083S,True,Digital Receptionist,1,Answered,8439
2026-05-05T09:45:28.384511+07:00,Inbound Queue,PT8.887978S,True,Queue,1,Waiting,8196
2026-05-05T09:45:29.062601+07:00,Inbound,PT2M27.763072S,True,Extension,1,Answered,0114
2026-05-05T09:47:59.094333+07:00,Inbound,PT12.006996S,True,Digital Receptionist,1,Answered,8439
2026-05-05T09:48:11.358147+07:00,Inbound Queue,PT4.519755S,True,Queue,1,Waiting,8196
2026-05-05T09:48:11.42033+07:00,Inbound,PT2M39.778346S,True,Extension,1,Answered,0112
2026-05-05T09:56:25.25856+07:00,Internal,PT3.125849S,True,System,1,Answered,*31
2026-05-05T09:57:15.719372+07:00,Inbound,PT12.064826S,True,Digital Receptionist,1,Answered,8439
2026-05-05T09:57:27.782195+07:00,Inbound Queue,PT8.72153S,True,Queue,1,Waiting,8196
2026-05-05T09:57:28.497327+07:00,Inbound,PT37.331734S,True,Extension,1,Answered,0113
2026-05-05T09:58:13.843627+07:00,Inbound Queue,PT8.569709S,True,Queue,1,Waiting,8048
2026-05-05T10:02:24.253397+07:00,Inbound,PT11.875615S,True,Digital Receptionist,1,Answered,8439
2026-05-05T10:02:36.427206+07:00,Inbound Queue,PT3.542101S,True,Queue,1,Waiting,8196
2026-05-05T10:02:37.059292+07:00,Inbound,PT3M7.685441S,True,Extension,1,Answered,0112
2026-05-05T10:05:21.979997+07:00,Internal,PT3.543256S,True,System,1,Answered,*30
2026-05-05T10:07:28.380332+07:00,Internal,PT3.113875S,True,System,1,Answered,*31
2026-05-05T10:13:32.534556+07:00,Internal,PT3.52941S,True,System,1,Answered,*30
2026-05-05T10:21:12.934848+07:00,Inbound,PT11.966205S,True,Digital Receptionist,1,Answered,8439
2026-05-05T10:21:19.675446+07:00,Inbound,PT12.071414S,True,Digital Receptionist,1,Answered,8439
2026-05-05T10:21:22.689951+07:00,Inbound,PT12.059904S,True,Digital Receptionist,1,Answered,8439
2026-05-05T10:21:25.10262+07:00,Inbound Queue,PT4.473168S,True,Queue,1,Waiting,8196
2026-05-05T10:21:25.753635+07:00,Inbound,PT6M19.749389S,True,Extension,1,Answered,0113
2026-05-05T10:21:31.836412+07:00,Inbound Queue,PT3.008957S,True,Queue,1,Waiting,8196
2026-05-05T10:21:32.558498+07:00,Inbound,PT1M45.075267S,True,Extension,1,Answered,0114
2026-05-05T10:21:34.852547+07:00,Inbound Queue,PT3.747624S,True,Queue,1,Waiting,8196
2026-05-05T10:21:35.561662+07:00,Inbound,PT3M18.200034S,True,Extension,1,Answered,0112
2026-05-05T10:30:50.707056+07:00,Inbound,PT12.072097S,True,Digital Receptionist,1,Answered,8439
2026-05-05T10:31:02.87732+07:00,Inbound Queue,PT3.572212S,True,Queue,1,Waiting,8196
2026-05-05T10:31:03.588372+07:00,Inbound,PT5M7.29412S,True,Extension,1,Answered,0113
2026-05-05T10:41:41.722582+07:00,Inbound,PT12.019206S,True,Digital Receptionist,1,Answered,8439
2026-05-05T10:41:53.704886+07:00,Inbound Queue,PT3.185949S,True,Queue,1,Waiting,8196
2026-05-05T10:41:54.490081+07:00,Inbound,PT3M38.766898S,True,Extension,1,Answered,0114
2026-05-05T10:51:16.199772+07:00,Internal,PT3.055705S,True,System,1,Answered,*31
2026-05-05T10:51:37.21764+07:00,Inbound,PT12.14732S,True,Digital Receptionist,1,Answered,8439
2026-05-05T10:51:49.484216+07:00,Inbound Queue,PT3.131688S,True,Queue,1,Waiting,8196
2026-05-05T10:51:50.18979+07:00,Inbound,PT4M0.291382S,True,Extension,1,Answered,0113
2026-05-05T10:52:26.695999+07:00,Inbound,PT12.16704S,True,Digital Receptionist,1,Answered,8439
2026-05-05T10:52:38.955257+07:00,Inbound Queue,PT2.658843S,True,Queue,1,Waiting,8196
2026-05-05T10:52:39.752227+07:00,Inbound,PT9M26.96962S,True,Extension,1,Answered,0114
2026-05-05T10:55:34.998885+07:00,Inbound,PT11.871168S,True,Digital Receptionist,1,Answered,8439
2026-05-05T10:55:47.171381+07:00,Inbound Queue,PT10.527602S,True,Queue,1,Waiting,8196
2026-05-05T10:55:55.305968+07:00,Inbound,PT5M13.570264S,True,Extension,1,Answered,0113
2026-05-05T10:57:54.133399+07:00,Internal,PT3.531296S,True,System,1,Answered,*30
2026-05-05T11:07:17.238087+07:00,Inbound,PT11.94983S,True,Digital Receptionist,1,Answered,8439
2026-05-05T11:07:29.501535+07:00,Inbound Queue,PT3.116237S,True,Queue,1,Waiting,8196
2026-05-05T11:07:30.138571+07:00,Inbound,PT3M0.503403S,True,Extension,1,Answered,0114
2026-05-05T11:17:19.440539+07:00,Internal,PT3.127459S,True,System,1,Answered,*31
2026-05-05T11:20:45.002706+07:00,Internal,PT3.137002S,True,System,1,Answered,*31
2026-05-05T11:20:51.070784+07:00,Internal,PT3.527051S,True,System,1,Answered,*30
2026-05-05T11:22:49.299632+07:00,Outbound,PT6M16.784733S,True,External,1,Answered,10024
2026-05-05T11:27:33.590056+07:00,Internal,PT3.425999S,True,System,1,Answered,*30
2026-05-05T11:44:17.377712+07:00,Inbound,PT12.062403S,True,Digital Receptionist,1,Answered,8439
2026-05-05T11:44:29.545007+07:00,Inbound Queue,PT6.418473S,True,Queue,1,Waiting,8196
2026-05-05T11:44:30.253137+07:00,Inbound,PT1M41.135508S,True,Extension,1,Answered,0112
2026-05-05T11:53:03.489379+07:00,Inbound,PT11.969852S,True,Digital Receptionist,1,Answered,8439
2026-05-05T11:53:15.759018+07:00,Inbound Queue,PT2.340852S,True,Queue,1,Waiting,8196
2026-05-05T11:53:15.918227+07:00,Inbound,PT11M14.996898S,True,Extension,1,Answered,0113
2026-05-05T12:01:09.439871+07:00,Internal,PT3.219097S,True,System,1,Answered,*31
2026-05-05T12:03:27.355386+07:00,Internal,PT3.127547S,True,System,1,Answered,*31
2026-05-05T12:03:50.550379+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-05T12:03:50.626018+07:00,Inbound,PT19.249444S,True,Digital Receptionist,1,Answered,8442
2026-05-05T12:04:37.092979+07:00,Internal,PT3.130449S,True,System,1,Answered,*31
2026-05-05T12:04:48.686597+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-05T12:04:48.772586+07:00,Inbound,PT8.601964S,True,Digital Receptionist,1,Answered,8442
2026-05-05T12:14:30.032684+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-05T12:14:30.135675+07:00,Inbound,PT10.808027S,True,Digital Receptionist,1,Answered,8442
2026-05-05T12:35:47.065622+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-05T12:35:47.096659+07:00,Inbound,PT17.840817S,True,Digital Receptionist,1,Answered,8442
2026-05-05T13:05:24.383514+07:00,Internal,PT3.525168S,True,System,1,Answered,*30
2026-05-05T13:08:11.138877+07:00,Internal,PT3.124698S,True,System,1,Answered,*31
2026-05-05T13:08:31.335072+07:00,Internal,PT3.527877S,True,System,1,Answered,*30
2026-05-05T13:10:47.669352+07:00,Internal,PT3.430155S,True,System,1,Answered,*30
2026-05-05T13:28:47.448091+07:00,Internal,PT3.127874S,True,System,1,Answered,*31
2026-05-05T13:36:27.142986+07:00,Inbound,PT12.150633S,True,Digital Receptionist,1,Answered,8439
2026-05-05T13:36:39.31221+07:00,Inbound Queue,PT2.488329S,True,Queue,1,Waiting,8196
2026-05-05T13:36:39.579437+07:00,Inbound,PT12M54.42391S,True,Extension,1,Answered,0114
2026-05-05T13:36:48.072613+07:00,Internal,PT3.526303S,True,System,1,Answered,*30
2026-05-05T13:46:26.603781+07:00,Inbound,PT11.915002S,True,Digital Receptionist,1,Answered,8439
2026-05-05T13:46:38.809624+07:00,Inbound Queue,PT2.413769S,True,Queue,1,Waiting,8196
2026-05-05T13:46:39.384279+07:00,Inbound,PT2M7.413189S,True,Extension,1,Answered,0113
2026-05-05T13:52:13.042835+07:00,Outbound,PT1M17.03182S,True,External,1,Answered,10024
2026-05-05T14:00:42.636458+07:00,Inbound,PT12.145551S,True,Digital Receptionist,1,Answered,8439
2026-05-05T14:00:54.902595+07:00,Inbound Queue,PT2.900966S,True,Queue,1,Waiting,8196
2026-05-05T14:00:55.691593+07:00,Inbound,PT5M9.450204S,True,Extension,1,Answered,0114
2026-05-05T14:02:03.584654+07:00,Inbound,PT12.049319S,True,Digital Receptionist,1,Answered,8439
2026-05-05T14:02:15.846216+07:00,Inbound Queue,PT3.65029S,True,Queue,1,Waiting,8196
2026-05-05T14:02:16.545462+07:00,Inbound,PT2M5.848869S,True,Extension,1,Answered,0113
2026-05-05T14:09:49.191646+07:00,Inbound,PT12.007241S,True,Digital Receptionist,1,Answered,8439
2026-05-05T14:10:01.370788+07:00,Inbound Queue,PT2.79618S,True,Queue,1,Waiting,8196
2026-05-05T14:10:02.106887+07:00,Inbound,PT2M4.257668S,True,Extension,1,Answered,0114
2026-05-05T14:12:47.591981+07:00,Inbound,PT12.148684S,True,Digital Receptionist,1,Answered,8439
2026-05-05T14:12:59.760143+07:00,Inbound Queue,PT3.398231S,True,Queue,1,Waiting,8196
2026-05-05T14:13:00.544229+07:00,Inbound,PT2M41.373217S,True,Extension,1,Answered,0113
2026-05-05T14:13:00.864131+07:00,Inbound,PT11.970084S,True,Digital Receptionist,1,Answered,8439
2026-05-05T14:13:13.112075+07:00,Inbound Queue,PT3.445052S,True,Queue,1,Waiting,8196
2026-05-05T14:13:13.845366+07:00,Inbound,PT4M8.923591S,True,Extension,1,Answered,0114
2026-05-05T14:17:22.806891+07:00,Internal,PT1.763152S,True,Extension,1,Answered,0113
2026-05-05T14:17:25.6051+07:00,Inbound,PT3M7.897322S,True,Extension,1,Answered,0113
2026-05-05T14:18:50.923254+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-05T14:20:28.080027+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-05T14:33:04.622461+07:00,Inbound,PT12.048966S,True,Digital Receptionist,1,Answered,8439
2026-05-05T14:33:16.690476+07:00,Inbound Queue,PT3.416093S,True,Queue,1,Waiting,8196
2026-05-05T14:33:17.384737+07:00,Inbound,PT5M50.451919S,True,Extension,1,Answered,0113
2026-05-05T14:37:04.080989+07:00,Internal,PT3.117868S,True,System,1,Answered,*31
2026-05-05T14:37:05.467425+07:00,Inbound,PT11.873641S,True,Digital Receptionist,1,Answered,8439
2026-05-05T14:37:17.721164+07:00,Inbound Queue,PT1M57.892945S,True,Queue,1,Waiting,8196
2026-05-05T14:39:12.953787+07:00,Inbound,PT5M22.657299S,True,Extension,1,Answered,0113
2026-05-05T14:40:16.363791+07:00,Inbound,PT11.964714S,True,Digital Receptionist,1,Answered,8439
2026-05-05T14:40:28.552551+07:00,Inbound Queue,PT3M0.490769S,True,Queue,1,Unanswered,8196
2026-05-05T14:43:28.772822+07:00,Inbound,PT16.450396S,True,Digital Receptionist,1,Answered,8440
2026-05-05T14:46:23.629964+07:00,Internal,PT3.429095S,True,System,1,Answered,*30
2026-05-05T14:51:08.716838+07:00,Inbound,PT11.965374S,True,Digital Receptionist,1,Answered,8439
2026-05-05T14:51:20.910772+07:00,Inbound Queue,PT2.323361S,True,Queue,1,Waiting,8196
2026-05-05T14:51:21.533964+07:00,Inbound,PT4M17.469509S,True,Extension,1,Answered,0114
2026-05-05T14:54:03.310043+07:00,Inbound,PT11.892739S,True,Digital Receptionist,1,Answered,8439
2026-05-05T14:54:15.565697+07:00,Inbound Queue,PT12.643266S,True,Queue,1,Waiting,8196
2026-05-05T14:54:16.207788+07:00,Inbound,PT1M21.226447S,True,Extension,1,Answered,0113
2026-05-05T14:55:49.327616+07:00,Inbound Queue,PT44.921379S,True,Queue,1,Waiting,8048
2026-05-05T14:59:32.409523+07:00,Inbound,PT11.854063S,True,Digital Receptionist,1,Answered,8439
2026-05-05T14:59:44.578528+07:00,Inbound Queue,PT3.560615S,True,Queue,1,Waiting,8196
2026-05-05T14:59:45.467153+07:00,Inbound,PT2M22.218565S,True,Extension,1,Answered,0114
2026-05-05T15:22:27.036639+07:00,Inbound,PT11.970278S,True,Digital Receptionist,1,Answered,8439
2026-05-05T15:22:39.108601+07:00,Inbound Queue,PT19.439854S,True,Queue,1,Waiting,8196
2026-05-05T15:22:54.760727+07:00,Inbound,PT50.727559S,True,Extension,1,Answered,0114
2026-05-05T15:30:15.577089+07:00,Outbound,PT35.572074S,True,External,1,Answered,10024
2026-05-05T15:30:56.069696+07:00,Outbound,PT5.30641S,True,Queue,1,Waiting,8048
2026-05-05T15:34:58.60375+07:00,Inbound,PT12.054525S,True,Digital Receptionist,1,Answered,8439
2026-05-05T15:35:10.777707+07:00,Inbound Queue,PT3.209139S,True,Queue,1,Waiting,8196
2026-05-05T15:35:11.506782+07:00,Inbound,PT1M33.626565S,True,Extension,1,Answered,0113
2026-05-05T15:38:32.604728+07:00,Inbound,PT12.051975S,True,Digital Receptionist,1,Answered,8439
2026-05-05T15:38:44.877352+07:00,Inbound Queue,PT2.215449S,True,Queue,1,Waiting,8196
2026-05-05T15:38:45.583512+07:00,Inbound,PT18.217597S,True,Extension,1,Answered,0114
2026-05-05T15:39:02.967159+07:00,Inbound,PT3M0.459859S,True,Extension,1,Answered,0113
2026-05-05T15:40:58.21901+07:00,Inbound,PT12.060819S,True,Digital Receptionist,1,Answered,8439
2026-05-05T15:41:10.481499+07:00,Inbound Queue,PT2.520891S,True,Queue,1,Waiting,8196
2026-05-05T15:41:11.097846+07:00,Inbound,PT1M53.723608S,True,Extension,1,Answered,0114
2026-05-05T15:47:35.325318+07:00,Inbound,PT12.065586S,True,Digital Receptionist,1,Answered,8439
2026-05-05T15:47:47.602757+07:00,Inbound Queue,PT3.775383S,True,Queue,1,Waiting,8196
2026-05-05T15:47:48.281895+07:00,Inbound,PT7M54.772446S,True,Extension,1,Answered,0113
2026-05-05T15:51:36.692559+07:00,Inbound,PT11.94282S,True,Digital Receptionist,1,Answered,8439
